timestamp,open,high,low,close,volume
1633046400000,22.87,25.17,22.81,24.99,307.56
1633132800000,24.98,26.58,24.73,25.48,270.6
1633219200000,25.47,25.97,25,25.38,178.61
1633305600000,25.38,25.39,23.61,24.69,192.26
1633392000000,24.69,25.25,23.92,25,235.05
1633478400000,25,25.41,23.14,24.61,250.31
1633564800000,24.6,25.66,23.83,24.88,242.97
1633651200000,24.88,25.45,23.97,24.12,270.1
1633737600000,24.13,25.03,23.88,24.49,151.05
1633824000000,24.5,25.36,23.44,23.52,201.17
1633910400000,23.51,24.43,22.86,23.51,210.54
1633996800000,23.51,23.51,21.65,22.81,252.95
1634083200000,22.8,25.09,22.51,24.02,270.89
1634169600000,24.04,25.81,23.88,25.8,251.3784
1634256000000,25.79,26.18,24.72,25.22,299.1381
1634342400000,25.23,27.29,25.09,26.41,225.3725
1634428800000,26.41,26.47,24.4,25.26,156.1751
1634515200000,25.26,25.59,24.21,25.02,86.3182
1634601600000,25.02,25.65,24.59,25.37,74.9024
1634688000000,25.37,26.49,24.87,26.48,97.8135
1634774400000,26.48,27.1,25.1,25.45,147.8928
1634860800000,25.44,26.19,24.67,24.98,73.6493
1634947200000,24.98,26.23,24.6,26.2,66.173
1635033600000,26.19,26.57,24.69,25.13,76.978
1635120000000,25.13,26.09,25.04,26.09,67.7048
1635206400000,26.09,27.91,25.7,26.21,123.6013
1635292800000,26.21,27.93,23.32,23.83,106.971
1635379200000,23.83,25.23,23.59,24.75,75.108
1635465600000,24.75,25.66,24.51,25.38,97.0623
1635552000000,25.39,25.44,24.27,24.77,54.7052
1635638400000,24.77,25.12,23.86,24.86,48.3201
1635724800000,24.86,26.31,24.01,25.47,69.628
1635811200000,25.47,26.17,25.01,26.02,52.5865
1635897600000,26.02,26.93,25.22,26.75,72.5988
1635984000000,26.75,27.31,25.11,25.61,54.4703
1636070400000,25.6,25.94,25.12,25.43,45.1881
1636156800000,25.42,25.65,24.3,25.03,38.3358
1636243200000,25.03,25.36,24.81,25.18,36.354
1636329600000,25.19,26.24,25.08,26.1,48.4956
1636416000000,26.1,27.63,25.73,26.2,69.1481
1636502400000,26.22,28.31,24,25.13,105.6416
1636588800000,25.12,25.96,24.76,25.23,53.6363
1636675200000,25.23,25.55,23.75,24.41,62.791
1636761600000,24.41,24.65,24.02,24.5,31.7894
1636848000000,24.51,24.86,23.87,24.41,30.5159
1636934400000,24.41,24.82,23.66,23.85,36.5344
1637020800000,23.84,23.85,20.25,21.56,92.246
1637107200000,21.56,21.81,20.92,21.73,76.4138
1637193600000,21.72,22.09,19.48,19.93,100.4326
1637280000000,19.94,21.18,19.63,21.07,67.298
1637366400000,21.07,21.9,20.8,21.9,39.7308
1637452800000,21.9,22.03,21.25,21.52,62.0751
1637539200000,21.52,22.16,20.59,20.81,77.5994
1637625600000,20.81,22.18,20.62,22.07,49.9483
1637712000000,22.08,22.15,20.39,20.67,65.0176
1637798400000,20.67,21.5,20.43,21.25,52.1242
1637884800000,21.25,21.3,18.58,19.12,75.7569
1637971200000,19.12,20,19.08,19.36,62.2653
1638057600000,19.36,20.11,18.38,20.03,70.4348
1638144000000,20.03,20.33,19.53,20.11,45.381
1638230400000,20.11,21.32,19.42,21.11,80.3582
1638316800000,21.12,22.16,20.62,20.8,74.0601
1638403200000,20.81,22.9,20.4,22.28,86.2349
1638489600000,22.28,22.88,19.28,19.83,83.2273
1638576000000,19.8,19.88,13.92,17.06,141.7188
1638662400000,17.05,17.34,15.75,16.39,76.3012
1638748800000,16.4,17.35,15.03,17.17,92.5907
1638835200000,17.16,17.52,16.79,17.04,72.0261
1638921600000,16.99,18.61,16.82,18.61,83.4998
1639008000000,18.61,18.62,15.98,16.05,85.1221
1639094400000,16.03,16.38,14.97,15.01,40.3721
1639180800000,15,16.6,14.82,15.74,29.0658
1639267200000,15.76,16.05,15.12,15.87,18.0338
1639353600000,15.86,15.94,13.6,14.02,49.4889
1639440000000,14,14.93,13.78,14.85,34.5787
1639526400000,14.85,15.36,14.02,15.04,26.823
1639612800000,15.04,15.23,14.2,14.26,26.108
1639699200000,14.26,14.94,13.53,14.85,28.3114
1639785600000,14.85,15.95,14.54,15.43,26.7597
1639872000000,15.43,15.81,14.68,14.82,24.249
1639958400000,14.81,15.02,13.83,14.36,25.3627
1640044800000,14.36,14.96,14.17,14.9,16.3934
1640131200000,14.9,16.39,14.81,16.06,22.4523
1640217600000,16.07,18.1,15.76,18.03,35.196
1640304000000,18.05,18.14,17.08,17.34,24.3141
1640390400000,17.33,17.69,16.93,17.32,15.7289
1640476800000,17.31,18.64,16.57,18.52,28.1843
1640563200000,18.52,19.94,18.4,18.97,24.8148
1640649600000,18.97,19.77,17.62,18.25,46.9345
1640736000000,18.28,19.33,16.78,16.97,38.6723
1640822400000,16.97,17.76,16.57,17.65,25.6287
1640908800000,17.64,18.5,17.6,17.86,20.1307
1640995200000,169.4,173.5,168.6,173.2,5.4603
1641081600000,173.2,183.6,168.9,182.6,18.9688
1641168000000,182.5,190.3,177.1,183.2,29.8278
