timestamp,open,high,low,close,volume
1632528000000,2.313,2.315,2.184,2.199,76.6705
1632614400000,2.199,2.201,2.047,2.105,272.333
1632700800000,2.104,2.174,2.027,2.03,97.4358
1632787200000,2.029,2.071,1.919,1.928,98.3533
1632873600000,1.926,2.034,1.911,1.955,79.2344
1632960000000,1.954,2.026,1.941,2.006,68.4818
1633046400000,2.006,2.165,1.983,2.145,90.77
1633132800000,2.146,2.212,2.085,2.138,190.0857
1633219200000,2.139,2.199,2.113,2.142,160.2733
1633305600000,2.142,2.144,2.042,2.082,85.9528
1633392000000,2.081,2.148,2.068,2.124,67.8173
1633478400000,2.124,2.14,2.003,2.1,81.2114
1633564800000,2.101,2.264,2.042,2.168,101.0962
1633651200000,2.168,2.202,2.106,2.128,90.4524
1633737600000,2.128,2.19,2.11,2.158,181.4873
1633824000000,2.159,2.167,2.052,2.081,148.4441
1633910400000,2.08,2.14,2.002,2.061,65.2004
1633996800000,2.061,2.139,1.965,2.098,71.644
1634083200000,2.098,2.179,2.061,2.169,58.8428
1634169600000,2.17,2.204,2.138,2.154,56.0226
1634256000000,2.153,2.222,2.118,2.198,103.5695
1634342400000,2.197,2.229,2.15,2.159,148.0754
1634428800000,2.158,2.169,2.075,2.139,123.1512
1634515200000,2.14,2.156,2.086,2.109,52.7934
1634601600000,2.108,2.138,2.072,2.09,29.9357
1634688000000,2.091,2.193,2.072,2.17,67.344
1634774400000,2.171,2.278,1.99,2.117,95.1371
1634860800000,2.116,2.189,2.11,2.135,77.7909
1634947200000,2.136,2.153,2.113,2.146,146.9188
1635033600000,2.146,2.147,2.073,2.1,166.3206
1635120000000,2.101,2.157,2.095,2.125,22.5677
1635206400000,2.126,2.183,2.103,2.117,60.2041
1635292800000,2.118,2.136,1.8,1.892,276.4822
1635379200000,1.893,2.04,1.886,1.967,248.5268
1635465600000,1.967,2.027,1.96,1.995,72.9985
1635552000000,1.995,1.998,1.905,1.936,196.6483
1635638400000,1.936,2.01,1.899,1.946,201.5693
1635724800000,1.946,1.999,1.895,1.929,468.4198
1635811200000,1.928,1.976,1.915,1.952,607.6017
1635897600000,1.952,2.126,1.931,2.044,995.4128
1635984000000,2.045,2.085,1.921,1.963,773.7426
1636070400000,1.964,1.999,1.941,1.963,501.3291
1636156800000,1.963,2.021,1.925,1.986,119.3903
1636243200000,1.986,2.017,1.955,2.002,103.2286
1636329600000,2.002,2.122,1.99,2.107,698.082
1636416000000,2.108,2.36,2.086,2.25,1840.3116
1636502400000,2.251,2.309,1.915,2.079,1926.7813
1636588800000,2.078,2.133,2.041,2.059,1024.4943
1636675200000,2.059,2.079,1.972,2.025,945.7236
1636761600000,2.026,2.06,2.001,2.03,117.9549
1636848000000,2.031,2.05,1.991,2.02,103.0735
1636934400000,2.021,2.075,1.993,1.998,448.7684
1637020800000,1.997,1.997,1.749,1.855,1470.5646
1637107200000,1.856,1.873,1.777,1.857,1404.0449
1637193600000,1.858,1.889,1.683,1.767,1325.6926
1637280000000,1.768,1.876,1.735,1.845,797.3504
1637366400000,1.845,1.938,1.842,1.903,172.9404
1637452800000,1.904,1.905,1.814,1.818,235.1951
1637539200000,1.817,1.819,1.739,1.758,1018.4481
1637625600000,1.758,1.797,1.725,1.731,775.9455
1637712000000,1.732,1.733,1.572,1.646,941.4712
1637798400000,1.647,1.73,1.601,1.656,799.0164
1637884800000,1.657,1.666,1.48,1.514,1248.7942
1637971200000,1.513,1.566,1.512,1.525,160.0428
1638057600000,1.525,1.581,1.399,1.575,285.8423
1638144000000,1.575,1.617,1.539,1.583,350.9562
1638230400000,1.583,1.61,1.526,1.535,842.6108
1638316800000,1.535,1.604,1.514,1.528,759.2462
1638403200000,1.527,1.74,1.499,1.701,1365.9202
1638489600000,1.701,1.71,1.5,1.537,1054.5234
1638576000000,1.536,1.539,1.274,1.401,520.4011
1638662400000,1.401,1.417,1.267,1.36,365.9348
1638748800000,1.361,1.424,1.237,1.401,536.5094
1638835200000,1.402,1.46,1.346,1.359,842.9616
1638921600000,1.358,1.405,1.321,1.377,1025.9716
1639008000000,1.377,1.389,1.269,1.269,1050.8501
1639094400000,1.27,1.314,1.187,1.191,951.358
1639180800000,1.191,1.342,1.172,1.334,211.5317
1639267200000,1.335,1.395,1.3,1.327,197.8659
1639353600000,1.327,1.338,1.181,1.205,1008.9114
1639440000000,1.204,1.265,1.179,1.247,1484.0875
1639526400000,1.248,1.312,1.185,1.292,1580.3118
1639612800000,1.293,1.311,1.218,1.221,1417.8193
1639699200000,1.22,1.239,1.163,1.197,1377.4712
1639785600000,1.198,1.247,1.18,1.223,131.988
1639872000000,1.222,1.297,1.22,1.224,203.7898
1639958400000,1.223,1.241,1.183,1.218,1470.3219
1640044800000,1.219,1.27,1.208,1.26,1165.9738
1640131200000,1.261,1.348,1.257,1.308,1164.4452
1640217600000,1.309,1.47,1.289,1.454,1672.8595
1640304000000,1.455,1.471,1.361,1.373,1048.4099
1640390400000,1.373,1.44,1.362,1.434,103.5301
1640476800000,1.434,1.447,1.388,1.436,155.2995
1640563200000,1.437,1.573,1.431,1.496,1430.2297
1640649600000,1.495,1.52,1.359,1.38,2016.752
1640736000000,1.381,1.418,1.304,1.313,1608.3409
1640822400000,1.312,1.358,1.278,1.339,1324.7009
1640908800000,1.338,1.363,1.296,1.313,985.6771
1640995200000,1.309,1.359,1.304,1.359,42.3227
1641081600000,1.359,1.371,1.322,1.358,148.4983
1641168000000,1.357,1.357,1.291,1.3,1031.4208
1641254400000,1.301,1.332,1.276,1.291,1135.1469
1641340800000,1.29,1.333,1.174,1.211,1093.5038
1641427200000,1.21,1.277,1.167,1.26,1187.3905
1641513600000,1.261,1.265,1.17,1.189,1481.132
1641600000000,1.19,1.234,1.107,1.162,209.125
1641686400000,1.162,1.186,1.127,1.151,217.6658
1641772800000,1.15,1.162,1.052,1.103,1212.8052
1641859200000,1.104,1.176,1.102,1.168,838.9736
1641945600000,1.167,1.294,1.167,1.293,1187.1747
1642032000000,1.293,1.334,1.208,1.212,1360.7727
1642118400000,1.213,1.29,1.202,1.273,1074.6798
1642204800000,1.273,1.299,1.232,1.272,117.3202
1642291200000,1.272,1.403,1.266,1.391,273.4602
1642377600000,1.392,1.586,1.368,1.583,2284.9229
1642464000000,1.582,1.619,1.393,1.439,2021.3602
1642550400000,1.44,1.514,1.307,1.317,1710.7742
1642636800000,1.318,1.407,1.232,1.24,1461.2804
1642723200000,1.24,1.267,1.081,1.101,1692.5428
1642809600000,1.1,1.135,0.905,1.051,705.2048
1642896000000,1.051,1.15,1.031,1.105,481.9477
1642982400000,1.104,1.105,0.933,1.046,2370.2954
1643068800000,1.047,1.054,0.974,1.023,1463.5405
1643155200000,1.024,1.139,1.003,1.058,1928.7087
1643241600000,1.059,1.06,0.986,1.023,1278.4152
1643328000000,1.022,1.04,0.99,1.028,875.3762
1643414400000,1.028,1.063,1.018,1.04,162.1687
1643500800000,1.04,1.045,1.004,1.017,98.9763
1643587200000,1.016,1.039,0.99,1.032,807.369
1643673600000,1.031,1.076,1.016,1.076,850.9154
1643760000000,1.077,1.083,1.004,1.007,1102.8853
1643846400000,1.008,1.042,0.998,1.042,919.1253
1643932800000,1.041,1.12,1.027,1.119,880.6805
1644019200000,1.12,1.158,1.077,1.105,175.0139
1644105600000,1.106,1.13,1.078,1.124,186.0461
1644192000000,1.124,1.19,1.109,1.179,1347.098
1644278400000,1.18,1.243,1.114,1.156,1783.3097
1644364800000,1.157,1.196,1.133,1.175,1316.7273
1644451200000,1.174,1.205,1.127,1.131,1525.2606
1644537600000,1.132,1.144,1.047,1.06,1092.9106
1644624000000,1.06,1.073,1.01,1.039,180.2118
1644710400000,1.039,1.056,1.013,1.023,150.8225
1644796800000,1.024,1.035,1,1.03,702.7056
1644883200000,1.031,1.095,1.03,1.089,705.436
1644969600000,1.089,1.092,1.048,1.064,670.1765
1645056000000,1.065,1.074,1,1.001,718.2988
1645142400000,1,1.023,0.965,0.976,774.9446
1645228800000,0.975,0.999,0.954,0.977,603.31
1645315200000,0.976,0.978,0.899,0.912,1034.96
1645401600000,0.913,0.972,0.833,0.838,1286.7946
1645488000000,0.839,0.877,0.795,0.868,1352.2695
1645574400000,0.869,0.94,0.844,0.846,1124.61
1645660800000,0.847,0.88,0.728,0.835,2547.9431
1645747200000,0.834,0.89,0.805,0.879,1095.6145
1645833600000,0.879,0.91,0.862,0.867,553.1315
1645920000000,0.866,0.895,0.814,0.838,1080.6635
1646006400000,0.838,0.95,0.824,0.944,1333.3635
1646092800000,0.945,0.994,0.922,0.944,1056.0649
1646179200000,0.945,0.957,0.908,0.92,896.614
1646265600000,0.919,0.926,0.865,0.883,768.307
1646352000000,0.882,0.883,0.807,0.825,838.375
1646438400000,0.824,0.863,0.8,0.845,440.684
1646524800000,0.844,0.852,0.8,0.803,625.083
1646611200000,0.804,0.827,0.78,0.78,672.1621
1646697600000,0.78,0.801,0.78,0.782,749.541
1646784000000,0.783,0.843,0.78,0.83,551.2765
1646870400000,0.831,0.834,0.78,0.787,685.6481
1646956800000,0.786,0.799,0.78,0.78,443.7499
1647043200000,0.78,0.781,0.78,0.78,84.0994
1647129600000,0.78,0.8,0.768,0.768,246.3734
1647216000000,0.767,0.793,0.759,0.783,575.4005
1647302400000,0.784,0.797,0.764,0.78,478.352
1647388800000,0.781,0.82,0.775,0.819,687.7785
1647475200000,0.82,0.838,0.809,0.817,421.5563
1647561600000,0.816,0.84,0.802,0.832,396.7974
1647648000000,0.832,0.896,0.831,0.882,241.921
1647734400000,0.883,0.895,0.843,0.859,345.171
1647820800000,0.86,0.91,0.844,0.898,653.205
1647907200000,0.899,0.968,0.889,0.955,797.97
1647993600000,0.956,1.09,0.938,1.088,1237.677
1648080000000,1.089,1.17,1.061,1.111,1409.035
1648166400000,1.112,1.146,1.054,1.076,1099.7585
1648252800000,1.077,1.139,1.06,1.133,342.3195
1648339200000,1.132,1.167,1.085,1.165,536.1121
1648425600000,1.166,1.226,1.14,1.15,1068.8945
1648512000000,1.149,1.222,1.148,1.172,716.2773
1648598400000,1.172,1.198,1.144,1.171,669.6516
1648684800000,1.171,1.208,1.114,1.122,1094.3402
1648771200000,1.123,1.155,1.086,1.145,1022.3449
1648857600000,1.146,1.176,1.128,1.136,778.0916
1648944000000,1.137,1.18,1.124,1.167,772.8192
1649030400000,1.167,1.225,1.142,1.192,1637.9036
1649116800000,1.193,1.198,1.145,1.151,878.8593
1649203200000,1.151,1.153,1.029,1.034,1102.2053
1649289600000,1.034,1.081,1.02,1.07,858.2595
1649376000000,1.071,1.079,0.999,1.004,739.7614
1649462400000,1.004,1.027,1.002,1.025,79.1385
1649548800000,1.025,1.05,1.004,1.007,153.8502
1649635200000,1.006,1.013,0.898,0.9,971.0446
1649721600000,0.901,0.963,0.897,0.934,785.8429
1649808000000,0.935,0.96,0.916,0.955,544.9212
1649894400000,0.954,0.965,0.904,0.912,502.254
1649980800000,0.912,0.938,0.909,0.935,70.2316
1650067200000,0.936,0.943,0.917,0.931,53.7329
1650153600000,0.932,0.942,0.894,0.895,126.1831
1650240000000,0.896,0.918,0.855,0.917,675.9823
1650326400000,0.918,0.937,0.908,0.933,373.5488
