timestamp,open,high,low,close,volume
1564963200000,0.00232,0.00238,0.00227,0.00229,188.5882
1565049600000,0.0023,0.00231,0.00212,0.00214,187.8786
1565136000000,0.00212,0.00229,0.0021,0.00217,162.0726
1565222400000,0.00216,0.00227,0.00204,0.00205,224.3626
1565308800000,0.00204,0.00208,0.00192,0.00193,205.8506
1565481600000,0.00203,0.00205,0.00201,0.00204,4.0394
1565568000000,0.00205,0.00205,0.00197,0.00199,153.6158
1565654400000,0.00198,0.00203,0.00185,0.00194,172.2886
1565740800000,0.00193,0.00195,0.00164,0.00164,164.963
1565827200000,0.00165,0.00184,0.0016,0.00184,223.847
1565913600000,0.00183,0.00184,0.00172,0.00179,119.3205
1566086400000,0.00182,0.00184,0.00182,0.00182,10.9068
1566172800000,0.00183,0.00185,0.00179,0.00182,117.4147
1566259200000,0.00181,0.00182,0.00176,0.00177,115.5472
1566345600000,0.00177,0.00187,0.00167,0.0018,101.1413
1566432000000,0.00179,0.00201,0.00174,0.00197,110.9845
1566518400000,0.00196,0.00196,0.00188,0.00196,110.7859
1566691200000,0.00187,0.00189,0.00187,0.00188,5.6323
1566777600000,0.00189,0.00193,0.00182,0.00184,106.4415
1566864000000,0.00183,0.00184,0.00172,0.00183,52.3618
1566950400000,0.00183,0.00194,0.00172,0.00178,67.0251
1567036800000,0.00179,0.00179,0.00163,0.00168,77.5966
1567123200000,0.00167,0.00176,0.00165,0.00173,140.1924
1567382400000,0.00176,0.00179,0.00174,0.00179,49.8829
1567468800000,0.0018,0.00184,0.00174,0.00174,123.2658
1567555200000,0.00175,0.00177,0.00172,0.00172,51.4355
1567641600000,0.00172,0.00173,0.00167,0.0017,117.8842
1567728000000,0.00169,0.00173,0.00157,0.00159,96.8597
1567900800000,0.00172,0.00173,0.00168,0.00171,16.0834
1567987200000,0.00172,0.00173,0.00159,0.00168,228.6088
1568073600000,0.00168,0.00174,0.00167,0.00169,230.7405
1568160000000,0.0017,0.00171,0.00161,0.00165,206.2058
1568246400000,0.00167,0.00175,0.00162,0.00168,203.89
1568332800000,0.00169,0.00171,0.00168,0.00168,176.5543
1568592000000,0.00171,0.00178,0.00169,0.00176,229.8984
1568678400000,0.00175,0.00185,0.00174,0.00181,122.9026
1568764800000,0.00182,0.00194,0.0018,0.00194,219.3396
1568851200000,0.00194,0.00199,0.00179,0.00194,209.0213
1568937600000,0.00193,0.00212,0.00188,0.00207,189.6828
1569110400000,0.00188,0.00189,0.00187,0.00188,26.7001
1569196800000,0.00189,0.00203,0.00182,0.00182,257.4471
1569283200000,0.00183,0.00188,0.00154,0.00154,220.8044
1569369600000,0.00155,0.00163,0.00144,0.00157,358.6444
1569456000000,0.00157,0.00166,0.00143,0.00149,319.1058
1569542400000,0.00148,0.00164,0.00145,0.00163,287.1777
