timestamp,open,high,low,close,volume
978393600000,0.9421,0.9514,0.937,0.9506,36580
978480000000,0.9503,0.9571,0.9273,0.927,73161
978566400000,0.9274,0.9518,0.9272,0.9497,98360
978652800000,0.9505,0.9594,0.9466,0.9574,36580
978912000000,0.9582,0.9591,0.9466,0.9469,61780
978998400000,0.9472,0.9478,0.9386,0.9435,39019
979084800000,0.9438,0.9465,0.9364,0.9363,100799
979171200000,0.9371,0.9553,0.9367,0.9524,33328
979257600000,0.9521,0.9577,0.9471,0.9515,78038
979603200000,0.9432,0.944,0.9373,0.9422,85354
979689600000,0.9419,0.9445,0.9289,0.9356,47961
979776000000,0.9354,0.9465,0.9354,0.9426,91857
979862400000,0.9422,0.9503,0.9333,0.9337,93483
980121600000,0.9345,0.9403,0.9272,0.9385,30890
980208000000,0.9386,0.945,0.9372,0.9371,91857
980294400000,0.9345,0.9371,0.9211,0.9214,66657
980380800000,0.9236,0.9251,0.9117,0.9236,37393
980467200000,0.9246,0.9316,0.92,0.9236,50399
980726400000,0.9244,0.926,0.916,0.917,52838
980812800000,0.9164,0.928,0.9144,0.9264,42270
980899200000,0.926,0.9376,0.9255,0.9369,53651
980985600000,0.9362,0.9443,0.936,0.9381,26825
981072000000,0.9377,0.9418,0.9319,0.9355,99173
981331200000,0.9348,0.9439,0.9344,0.9373,69096
981417600000,0.9371,0.9385,0.9284,0.9308,100799
981504000000,0.9312,0.9349,0.926,0.9279,26825
981590400000,0.9278,0.9299,0.9153,0.9174,34141
981676800000,0.9175,0.9274,0.9133,0.9243,54464
981936000000,0.9253,0.9328,0.925,0.9316,34141
982022400000,0.9308,0.933,0.9173,0.9198,40645
982108800000,0.9201,0.9218,0.9166,0.9178,46335
982195200000,0.9201,0.9194,0.9027,0.9048,52025
982281600000,0.9046,0.9176,0.9046,0.9137,60154
982540800000,0.9127,0.9234,0.9118,0.921,46335
982627200000,0.9208,0.9238,0.9052,0.9121,57715
982713600000,0.9118,0.9181,0.9056,0.9088,107302
982800000000,0.9088,0.9129,0.9016,0.9044,78038
982886400000,0.9036,0.9206,0.9028,0.9175,87793
983145600000,0.9173,0.9184,0.9078,0.91,34954
983232000000,0.9095,0.9211,0.9085,0.9183,34141
983318400000,0.918,0.9257,0.9163,0.9235,39019
983404800000,0.9234,0.9321,0.9227,0.9293,107302
983491200000,0.9293,0.938,0.9289,0.9348,36580
983750400000,0.9362,0.9365,0.9284,0.9285,66657
983836800000,0.9273,0.9349,0.9254,0.9335,66657
983923200000,0.9336,0.9371,0.9266,0.929,70722
984009600000,0.929,0.934,0.9274,0.9318,54464
984096000000,0.932,0.9373,0.9294,0.9331,70722
984355200000,0.9325,0.934,0.926,0.9275,40645
984441600000,0.9276,0.93,0.9129,0.9151,43896
984528000000,0.9149,0.921,0.9081,0.911,78038
984614400000,0.9149,0.913,0.8954,0.8969,78851
984700800000,0.8964,0.9002,0.8915,0.8972,52025
984960000000,0.8966,0.9018,0.8935,0.8987,57715
985046400000,0.8988,0.9099,0.8988,0.9092,72348
985132800000,0.9092,0.9123,0.8933,0.8958,93483
985219200000,0.8958,0.8966,0.8833,0.8889,100799
985305600000,0.8888,0.8967,0.8855,0.8894,33328
985564800000,0.8907,0.897,0.8886,0.8955,78038
985651200000,0.8958,0.8991,0.8899,0.8933,100799
985737600000,0.8929,0.8946,0.8847,0.8857,104051
985824000000,0.8858,0.8884,0.8798,0.8829,82102
985910400000,0.8858,0.8878,0.8751,0.8776,87793
986169600000,0.874,0.8835,0.8733,0.8789,81290
986256000000,0.8791,0.8995,0.8791,0.8974,89419
986342400000,0.8791,0.905,0.8936,0.9006,93483
986428800000,0.9009,0.9091,0.894,0.8966,90231
986515200000,0.8966,0.905,0.8926,0.9035,106489
986774400000,0.9033,0.9047,0.8962,0.8963,56090
986860800000,0.8962,0.8992,0.8866,0.8888,92670
986947200000,0.8885,0.8915,0.881,0.8881,58528
987033600000,0.8877,0.8943,0.8838,0.8919,98360
987379200000,0.8884,0.8901,0.883,0.8881,75599
987465600000,0.8887,0.891,0.8777,0.8835,43083
987552000000,0.883,0.8896,0.8699,0.8828,74786
987638400000,0.8836,0.8986,0.8809,0.8974,95109
987724800000,0.8973,0.9046,0.8954,0.9033,54464
987984000000,0.9013,0.9079,0.8949,0.896,69096
988070400000,0.9013,0.9019,0.8932,0.8945,100799
988156800000,0.8939,0.9001,0.891,0.8976,61780
