timestamp,open,high,low,close,volume
978393600000,1.498,1.5016,1.4908,1.493,52605.3633
978480000000,1.4932,1.4996,1.4901,1.4972,88677.6172
978566400000,1.4964,1.5011,1.4913,1.4987,172846.2031
978652800000,1.4985,1.5045,1.4964,1.4982,153307.0625
978912000000,1.498,1.4994,1.4925,1.4932,120240.8281
978998400000,1.4934,1.4983,1.4934,1.4935,69138.4766
979084800000,1.4936,1.5031,1.4935,1.5015,189379.3125
979171200000,1.502,1.5025,1.4933,1.494,139779.9688
979257600000,1.494,1.5015,1.4927,1.4997,91683.6328
979516800000,1.5002,1.5066,1.4998,1.5029,103707.7188
979603200000,1.5015,1.5072,1.4988,1.5056,88677.6172
979689600000,1.5055,1.5127,1.5047,1.5109,58617.4063
979776000000,1.5114,1.517,1.5085,1.5118,153307.0625
979862400000,1.5114,1.5149,1.5068,1.5108,52605.3633
980121600000,1.5109,1.5117,1.5024,1.502,175852.2188
980208000000,1.501,1.5112,1.5005,1.5104,184870.2813
980294400000,1.5105,1.5154,1.509,1.5119,130761.9063
980380800000,1.5121,1.5163,1.5057,1.5063,108216.75
980467200000,1.5059,1.5078,1.501,1.504,141282.9844
980726400000,1.5055,1.506,1.5002,1.501,109719.7578
980812800000,1.5012,1.5044,1.4973,1.5038,112725.7813
980899200000,1.5034,1.5043,1.4968,1.4974,166834.1563
980985600000,1.4976,1.4998,1.4913,1.494,156313.0781
981072000000,1.4939,1.4972,1.4902,1.4962,133767.9219
981331200000,1.4967,1.5078,1.496,1.5065,148798.0313
981417600000,1.5069,1.5116,1.5063,1.5096,112725.7813
981504000000,1.5088,1.5145,1.5079,1.509,159319.1094
981590400000,1.509,1.514,1.5077,1.5097,114228.7891
981676800000,1.5098,1.5114,1.5069,1.5103,112725.7813
981936000000,1.5105,1.5223,1.5103,1.5212,183367.2656
982022400000,1.5105,1.5261,1.52,1.5214,51102.3555
982108800000,1.5214,1.5293,1.5195,1.5278,115731.8047
982195200000,1.5274,1.5299,1.5253,1.5294,186373.2969
982281600000,1.5298,1.541,1.5298,1.5396,79659.5547
982540800000,1.5397,1.5431,1.5328,1.5332,72144.5
982627200000,1.5341,1.5405,1.5331,1.5398,181864.2656
982713600000,1.5341,1.5421,1.5345,1.536,139779.9688
982800000000,1.5356,1.5397,1.5345,1.539,87174.6016
982886400000,1.5387,1.5393,1.5365,1.5365,75150.5234
