timestamp,open,high,low,close,volume
1052092800000,1.12161,1.12314,1.12049,1.12162,115410
1052107200000,1.12098,1.12241,1.12014,1.12143,112323.2012
1052121600000,1.12129,1.12321,1.12042,1.12241,108806
1052136000000,1.12248,1.12828,1.12117,1.12764,107574.3984
1052150400000,1.12732,1.13009,1.12631,1.12764,682487.2031
1052164800000,1.12783,1.12983,1.12728,1.12924,149404.8027
1052179200000,1.12921,1.12994,1.12734,1.1279,116560.5977
1052193600000,1.12792,1.12981,1.12723,1.1293,107914.7988
1052208000000,1.12956,1.13572,1.12933,1.13361,106321.2988
1052222400000,1.13316,1.13646,1.13103,1.1338,109830.3008
1052236800000,1.13409,1.14308,1.13304,1.14142,691072.6797
1052251200000,1.14174,1.14506,1.14073,1.14234,149767.2988
1052265600000,1.14218,1.14289,1.13991,1.14075,116281.5996
1052280000000,1.14081,1.14323,1.13892,1.14068,110811.9004
1052294400000,1.14061,1.14198,1.13762,1.13971,110270.6992
1052308800000,1.1399,1.14302,1.13466,1.13508,108536.2012
1052323200000,1.13495,1.13762,1.13265,1.1368,680481.6016
1052337600000,1.13675,1.1374,1.13401,1.13494,146214.6016
1052352000000,1.13507,1.13654,1.13266,1.13384,117042.9004
1052366400000,1.13372,1.13399,1.13006,1.13306,111980
1052380800000,1.1326,1.13694,1.13075,1.13583,106536.9004
1052395200000,1.13565,1.14845,1.13534,1.14485,107600.9004
1052409600000,1.14489,1.1503,1.14475,1.14966,675913.2031
1052424000000,1.14965,1.15077,1.14719,1.1482,147507.4004
1052438400000,1.14831,1.15366,1.1481,1.15145,116861.8008
1052452800000,1.15137,1.15259,1.14751,1.14978,111025
1052467200000,1.15009,1.15319,1.14794,1.14866,106258.9004
1052481600000,1.14872,1.15091,1.14346,1.14869,108245.7988
1052496000000,1.14844,1.14997,1.14769,1.14875,683731.6094
1052510400000,1.14893,1.14921,1.14826,1.14877,62837.1992
1052524800000,1.14877,1.14877,1.14877,1.14877,0
