timestamp,open,high,low,close,volume
1059955200000,1.40029,1.40072,1.39759,1.39871,13289.0999
1059969600000,1.39876,1.39924,1.3952,1.39558,15285.5999
1059984000000,1.39529,1.39939,1.3951,1.39811,20431.3901
1059998400000,1.39836,1.40653,1.39817,1.40521,14444.8901
1060012800000,1.40527,1.407,1.40274,1.40274,66986.9893
1060027200000,1.40299,1.40507,1.40234,1.40336,18853.8997
1060041600000,1.40372,1.40519,1.40281,1.40399,14521.6899
1060056000000,1.40406,1.40817,1.40265,1.40664,15304.8
1060070400000,1.40651,1.41119,1.40553,1.40805,19092.0002
1060084800000,1.40831,1.41037,1.40095,1.40383,15080.79
1060099200000,1.40403,1.40498,1.40122,1.40246,68147.0791
1060113600000,1.40251,1.40315,1.39698,1.39821,18154.6799
1060128000000,1.39816,1.4001,1.39709,1.39758,13669.5002
1060142400000,1.3976,1.39936,1.39658,1.39913,15250.2898
1060156800000,1.39883,1.40181,1.39762,1.40001,20090.7998
1060171200000,1.39982,1.4063,1.39878,1.40532,14087.1899
1060185600000,1.40523,1.40572,1.40248,1.40333,67350.999
1060200000000,1.4034,1.40447,1.40281,1.40365,18539.5996
1060214400000,1.40372,1.40646,1.40294,1.40549,14297.0901
1060228800000,1.40553,1.40595,1.40305,1.40361,15617.8
1060243200000,1.40352,1.40535,1.40023,1.40095,20618.6997
1060257600000,1.40037,1.40232,1.39219,1.39292,14497.5002
1060272000000,1.39297,1.39538,1.39212,1.39264,67956.6904
1060286400000,1.39234,1.39288,1.39109,1.39238,18346.8899
1060300800000,1.39236,1.39474,1.39201,1.39357,12907.7
1060315200000,1.3936,1.39439,1.39176,1.39387,15358.2002
1060329600000,1.39428,1.39722,1.39285,1.3937,19704.7896
1060344000000,1.39391,1.39747,1.39229,1.39295,13996.1799
1060358400000,1.39295,1.39336,1.38928,1.39124,70186.3799
1060372800000,1.39114,1.39208,1.39056,1.39096,7231.2998
1060387200000,1.39096,1.39096,1.39096,1.39096,0
